title,address,bed,bath,toilet,pkn_space,price 
5 bedroom detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"160,000,000"
4 bedroom semi-detached duplex for sale,"2nd Toll Gate, Lekki, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,5Parking Spaces,"70,000,000"
5 bedroom detached duplex for sale,"GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,7Parking Spaces,"190,000,000"
4 bedroom terraced duplex for sale,"Rouxton Road, Old Ikoyi, Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"240,000,000"
3 bedroom block of flats for sale,"Parkview, Ikoyi, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"1,000,000,000"
5 bedroom detached duplex for sale,"Parkview Estate, Parkview, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,10Parking Spaces,"400,000,000"
4 bedroom terraced duplex for sale,"1st Avenue, Banana Island, Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"300,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,6Parking Spaces,"125,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"80,000,000"
4 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"45,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,Save,,,"68,000,000"
4 bedroom detached duplex for sale,"Angles Court, Abijo, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"44,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"48,000,000"
4 bedroom detached duplex for sale,"Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"225,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"76,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,8Parking Spaces,"260,000,000"
5 bedroom detached duplex for sale,"Orchid Road, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"85,000,000"
5 bedroom detached duplex for sale,"Lekky County Estate, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"130,000,000"
5 bedroom detached duplex for sale,"Lekky County Estate, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"170,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"450,000,000"
4 bedroom terraced duplex for sale,"Chevron Drive, Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"55,000,000"
4 bedroom semi-detached duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"140,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"180,000,000"
3 bedroom block of flats for sale,"Beckly Estate, Abule Egba, Agege, Lagos",3Bedrooms,12Bathrooms,12Toilets,Save,"45,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,7Bathrooms,7Toilets,4Parking Spaces,"155,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,6Bathrooms,6Toilets,Save,"50,000,000"
3 bedroom detached duplex for sale,"Bogije, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,4Parking Spaces,"30,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Ajah, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"80,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",5Bedrooms,7Bathrooms,7Toilets,4Parking Spaces,"120,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"180,000,000"
5 bedroom detached duplex for sale,"Off Orchid Hotel Road, 2nd Toll Gate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"125,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"400,000,000"
2 bedroom block of flats for sale,"Divine Street, Ladegboye Off Ijede-elepe Road, Ikorodu, Lagos",2Bedrooms,700sqmTotal Area,600sqmCovered Area,Save,"40,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"175,000,000"
4 bedroom terraced duplex for sale,"Ikate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"90,000,000"
3 bedroom detached bungalow for sale,"Ira Nla, Ajah, Lagos",3Bedrooms,3Bathrooms,3Toilets,10Parking Spaces,"90,000,000"
4 bedroom detached duplex for sale,"Ikota Gra, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"130,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate., Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Toilets,Save,,"270,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,6Toilets,Save,,"450,000,000"
5 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",5Bedrooms,6Toilets,Save,,"180,000,000"
4 bedroom detached duplex for sale,"Agungi, Lekki, Lagos",4Bedrooms,5Toilets,Save,,"80,000,000"
5 bedroom detached bungalow for sale,"Agura, Gberigbe, Ikorodu, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"14,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
5 bedroom block of flats for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
4 bedroom terraced duplex for sale,"Lekki Garden Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"40,000,000"
5 bedroom semi-detached duplex for sale,"Ikate, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"130,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
7 bedroom terraced duplex for sale,"Isheri North, Lagos",7Bedrooms,8Bathrooms,8Toilets,8Parking Spaces,"350,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"45,000,000"
4 bedroom semi-detached duplex for sale,"Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"300,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"45,000,000"
2 bedroom semi-detached bungalow for sale,"Behind Mayfair Gardens, Awoyaya, Ibeju Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"14,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,6Bathrooms,7Toilets,4Parking Spaces,"135,000,000"
5 bedroom terraced duplex for sale,"Idado, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"76,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"67,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,7Parking Spaces,"450,000,000"
5 bedroom detached duplex for sale,"Off Nike Art Gallery Lekki Phse1, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,5Parking Spaces,"150,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki Expressway, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"120,000,000"
4 bedroom semi-detached duplex for sale,"Inside Pinnock Beach Estate, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"135,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
4 bedroom semi-detached duplex for sale,"Metro Homes, Atlantic Layout Estate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"57,750,000"
2 bedroom block of flats for sale,"Behind Novare Shoprite, Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"29,900,000"
5 bedroom detached duplex for sale,"Pinnock Estate, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"150,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"70,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"150,000,000"
5 bedroom detached duplex for sale,"Lekky County, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"290,000,000"
4 bedroom terraced duplex for sale,"Lekki 2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"62,000,000"
2 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,3Parking Spaces,"78,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
5 bedroom detached duplex for sale,"Orchid Road, By Second Tollgate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"110,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"60,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"160,000,000"
6 bedroom detached duplex for sale,"White Sands, Lekki, Lagos",6Bedrooms,6Bathrooms,7Toilets,4Parking Spaces,"300,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Pride Estate, Abraham Adesanya, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,Save,,"85,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"400,000,000"
5 bedroom detached duplex for sale,"Ikate, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"180,000,000"
7 bedroom detached duplex for sale,"Off Bashiru Shittu, GRA Phase 2, Magodo, Lagos",7Bedrooms,8Bathrooms,7Toilets,6Parking Spaces,"205,000,000"
4 bedroom terraced bungalow for sale,"Key Haven City In *bogije Shapati* Area, Off Lekki - Epe Expressway, Bogije, Ibeju Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"19,000,000"
2 bedroom terraced duplex for sale,"Beside Lagos Business School, In An Estates., Lekki Phase 2, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"27,000,000"
5 bedroom detached duplex for sale,"Sangotedo, Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,7Parking Spaces,"120,000,000"
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"300,000,000"
4 bedroom semi-detached duplex for sale,"By Jakande, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"73,000,000"
4 bedroom detached duplex for sale,"Victory Estate, Thomas Estate, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"80,000,000"
4 bedroom terraced duplex for sale,"Osborne Phase 2, Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"150,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,7Bathrooms,7Toilets,Save,"140,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya, Lekki Phase 2, Lekki, Lagos",3Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"25,000,000"
3 bedroom detached bungalow for sale,"Bada, Ayobo, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"6,500,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"450,000,000"
4 bedroom detached duplex for sale,"Ologolo, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"90,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"180,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Tollgate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom detached duplex for sale,"Agric, Ikorodu, Lagos",4Bedrooms,Save,,,"30,000,000"
3 bedroom block of flats for sale,"Kattop Apartments, Flourish Gate Gardens Estate, Abijo, Lekki, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"25,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,Save,,,"70,000,000"
2 bedroom block of flats for sale,"Flourish Gate Garden Estate, Close To Novare Shoprite, Abijo, Lekki, Lagos",2Bedrooms,2Bathrooms,2Toilets,Save,"20,000,000"
4 bedroom terraced duplex for sale,"Old Ikoyi, Ikoyi, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"170,000,000"
4 bedroom detached duplex for sale,"Addo Road, Badore, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"48,000,000"
3 bedroom semi-detached bungalow for sale,"Off Mayfair Garden, Awoyaya, Ajah, Lagos",3Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"18,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
3 bedroom detached duplex for sale,"Awoyaya, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,4Parking Spaces,"22,000,000"
4 bedroom terraced duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"55,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"68,000,000"
2 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",2Bedrooms,3Bathrooms,3Toilets,Save,"78,000,000"
2 bedroom house for sale,"Lekki Scheme Ll, Ogombo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"35,000,000"
2 bedroom terraced duplex for sale,"Lekki Scheme Ll Abraham Adesanya, Ajah, Lagos",2Bedrooms,3Bathrooms,3Toilets,2Parking Spaces,"35,000,000"
4 bedroom semi-detached duplex for sale,"Osapa London, Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
4 bedroom detached duplex for sale,"2nd Tollgate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
3 bedroom terraced duplex for sale,"Lekki Scheme 2, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"36,000,000"
5 bedroom detached duplex for sale,"Thomas Estate, Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"80,000,000"
4 bedroom semi-detached duplex for sale,"Agungi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"70,000,000"
3 bedroom semi-detached duplex for sale,"Abijo G.r.a, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"38,000,000"
5 bedroom semi-detached duplex for sale,"Aladura Estate, Anthony, Maryland, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"80,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"215,000,000"
4 bedroom detached bungalow for sale,"Tipper B/stop, Unity Estate, Agura Gberigbe, Ikorodu, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"10,000,000"
5 bedroom detached duplex for sale,"Chevron Drive, Lekki, Lagos",5Bedrooms,6Bathrooms,7Toilets,6Parking Spaces,"125,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"215,000,000"
4 bedroom terraced duplex for sale,"Amore Street Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"140,000,000"
8 bedroom detached bungalow for sale,"Tipper B/stop, Unity Estate, Agura Gberigbe,, Ikorodu, Lagos",8Bedrooms,4Bathrooms,4Toilets,Save,"20,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
4 bedroom block of flats for sale,"Estate, Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"350,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"275,000,000"
4 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"270,000,000"
4 bedroom terraced duplex for sale,"Off Joel Ogunnaike Street, Ikeja GRA, Ikeja, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"185,000,000"
2 bedroom terraced duplex for sale,"Lekki Pride Estate, Lekki Phase 2, Lekki, Lagos",2Bedrooms,3Bathrooms,3Toilets,3Parking Spaces,"28,000,000"
4 bedroom detached duplex for sale,"Vantage Court Estate, Sapati, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,7Parking Spaces,"60,000,000"
5 bedroom house for sale,"GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,7Toilets,7Parking Spaces,"120,000,000"
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"100,000,000"
5 bedroom detached duplex for sale,"Osapa London, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,Save,"400,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,4Toilets,3Parking Spaces,"38,000,000"
3 bedroom semi-detached duplex for sale,"Magodo Phase 2, GRA Phase 2, Magodo, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"80,000,000"
12 bedroom block of flats for sale,"Baruwa, Ipaja, Lagos",12Bedrooms,12Bathrooms,12Toilets,Save,"35,000,000"
8 bedroom block of flats for sale,"Off Idimu - Egbeda Road, Idimu, Lagos",8Bedrooms,8Bathrooms,12Toilets,Save,"40,000,000"
4 bedroom semi-detached duplex for sale,"Chevy View Estate, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"85,000,000"
6 bedroom detached duplex for sale,"Omole Phase 2, Ikeja, Lagos",6Bedrooms,Save,,,"250,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
4 bedroom detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,Save,,,"70,000,000"
4 bedroom semi-detached duplex for sale,"Value County, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,1Parking Space,"45,000,000"
Block of flats for sale,"Victory Estate Egbeda, Egbeda, Alimosho, Lagos",,Save,,,"70,000,000"
5 bedroom detached duplex for sale,"Chevron Alternative, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"102,000,000"
5 bedroom detached duplex for sale,"Chevy View Estate, Off Chevron Drive, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,Save,"185,000,000"
4 bedroom semi-detached duplex for sale,"2nd Tollgate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
5 bedroom detached duplex for sale,"Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"550,000,000"
4 bedroom terraced duplex for sale,"Chevron Drive, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"64,000,000"
6 bedroom detached duplex for sale,"Parkview Estate, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,Save,"700,000,000"
4 bedroom terraced duplex for sale,"Thera Annex Estate, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"27,000,000"
4 bedroom terraced duplex for sale,"Lekki Right, Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"120,000,000"
3 bedroom semi-detached duplex for sale,"De Castle Estate, Oribanwa, Ibeju Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"32,000,000"
3 bedroom semi-detached bungalow for sale,"Awoyaya, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,5Parking Spaces,"18,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"390,000,000"
4 bedroom detached duplex for sale,"Glorious Estate, Badore, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,300sqmTotal Area,"70,000,000"
6 bedroom detached duplex for sale,"37b, Ave Maria Street, Opic, Isheri North, Lagos",6Bedrooms,8Bathrooms,8Toilets,646sqmTotal Area,"140,000,000"
5 bedroom detached duplex for sale,"Idado, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"125,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"290,000,000"
5 bedroom detached duplex for sale,"2nd Tollgate, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"155,000,000"
2 bedroom terraced duplex for sale,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,3Parking Spaces,"78,000,000"
3 bedroom detached bungalow for sale,"Thomas Estate, Just Before Abraham Adesanya Estate, Lekki Phase 2, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,5Parking Spaces,"37,000,000"
4 bedroom terraced duplex for sale,"Off Kusenla Road, Ikate Elegushi, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,2Parking Spaces,"65,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
4 bedroom terraced duplex for sale,"Shoprite Area, Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
3 bedroom block of flats for sale,"Santos Layout, Akowonjo, Alimosho, Lagos",3Bedrooms,10Toilets,600sqmTotal Area,600sqmCovered Area,"69,999,999"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"78,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"75,000,000"
3 bedroom block of flats for sale,"Off Bajulaiye Road, Shomolu, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"100,000,000"
4 bedroom semi-detached duplex for sale,"After 2nd Tollgate, By Vgc Estate, Lekki Expressway, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"55,000,000"
5 bedroom detached duplex for sale,"Calton Gate ,chevron Drive, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,9Parking Spaces,"370,000,000"
5 bedroom detached duplex for sale,"Oniru Estate, Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"240,000,000"
5 bedroom detached duplex for sale,"Off Glover Road, Old Ikoyi, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"750,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"190,000,000"
18 bedroom block of flats for sale,"Obanikoro Estate, Obanikoro, Shomolu, Lagos",18Bedrooms,18Bathrooms,18Toilets,Save,"250,000,000"
4 bedroom terraced duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,Save,,,"55,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"290,000,000"
3 bedroom block of flats for sale,"Ogundana Street, Allen, Ikeja, Lagos",3Bedrooms,2Bathrooms,2Toilets,2Parking Spaces,"300,000,000"
5 bedroom detached duplex for sale,"Off Adelabu, Surulere, Lagos",5Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"200,000,000"
5 bedroom detached duplex for sale,"Off Chris Maduike Street, Lekki Phase 1, Lekki, Lagos",5Bedrooms,7Bathrooms,7Toilets,7Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"160,000,000"
4 bedroom semi-detached duplex for sale,"Off Frank Kuboye Road Pinnacle Petrol Station, Lekki Phase 1, Lekki, Lagos",4Bedrooms,6Bathrooms,6Toilets,8Parking Spaces,"450,000,000"
4 bedroom terraced duplex for sale,"Second Tollgate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"56,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"95,000,000"
12 bedroom block of flats for sale,"4 Edeko Close, Seaside Estate, Badore, Ajah, Lagos",12Bedrooms,12Bathrooms,16Toilets,8Parking Spaces,"70,000,000"
3 bedroom terraced duplex for sale,"Ajah, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"36,000,000"
18 bedroom block of flats for sale,"15 Jubril Okelewu Street, Liberty Estate, Olokonla, Ajah, Lagos",18Bedrooms,18Bathrooms,24Toilets,10Parking Spaces,"120,000,000"
4 bedroom detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"85,000,000"
4 bedroom terraced duplex for sale,"Canal View Estate, Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
3 bedroom terraced duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"48,000,000"
