title,address,bed,bath,toilet,pkn_space,price
5 bedroom semi-detached duplex for sale,"  Lekki Scheme 2, Lekki Expressway, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"60,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Okupe Estate, Maryland, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"80,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Off Ligali Ayorinde, Victoria Island (VI), Lagos",6 Bedrooms,6 Bathrooms,7 Toilets,4 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets, Save,"380,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",5 Bedrooms, Save,,,"240,000,000"
,,,,,,
4 bedroom detached bungalow for sale,"  Close Proximity To Bogije, Ajah, Lekki Expressway, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"40,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa London, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Scheme 2, Lekki Expressway, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"60,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Okupe Estate, Maryland, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"80,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Off Ligali Ayorinde, Victoria Island (VI), Lagos",6 Bedrooms,6 Bathrooms,7 Toilets,4 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets, Save,"380,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",5 Bedrooms, Save,,,"240,000,000"
,,,,,,
4 bedroom detached bungalow for sale,"  Close Proximity To Bogije, Ajah, Lekki Expressway, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"40,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa London, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Scheme 2, Lekki Expressway, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"60,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Okupe Estate, Maryland, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"80,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Off Ligali Ayorinde, Victoria Island (VI), Lagos",6 Bedrooms,6 Bathrooms,7 Toilets,4 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets, Save,"380,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",5 Bedrooms, Save,,,"240,000,000"
,,,,,,
4 bedroom detached bungalow for sale,"  Close Proximity To Bogije, Ajah, Lekki Expressway, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"40,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa London, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Scheme 2, Lekki Expressway, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"60,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Okupe Estate, Maryland, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"80,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Off Ligali Ayorinde, Victoria Island (VI), Lagos",6 Bedrooms,6 Bathrooms,7 Toilets,4 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets, Save,"380,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",5 Bedrooms, Save,,,"240,000,000"
,,,,,,
4 bedroom detached bungalow for sale,"  Close Proximity To Bogije, Ajah, Lekki Expressway, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"40,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa London, Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"450,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Scheme 2, Lekki Expressway, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"60,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Okupe Estate, Maryland, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"80,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,700 sqm Total Area,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,750 sqm Total Area,"370,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms, Save,,,"90,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Akowonjo Road About Estate, Akowonjo, Alimosho, Lagos",6 Bedrooms,8 Toilets, Save,,"85,000,000"
,,,,,,
5 bedroom detached bungalow for sale,"  Unity Estate, Egbeda, Alimosho, Lagos",5 Bedrooms, Save,,,"39,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ologolo, Lekki, Lagos",4 Bedrooms,5 Bathrooms,5 Toilets, Save,"60,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,700 sqm Total Area,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,750 sqm Total Area,"370,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms, Save,,,"90,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Akowonjo Road About Estate, Akowonjo, Alimosho, Lagos",6 Bedrooms,8 Toilets, Save,,"85,000,000"
,,,,,,
5 bedroom detached bungalow for sale,"  Unity Estate, Egbeda, Alimosho, Lagos",5 Bedrooms, Save,,,"39,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ologolo, Lekki, Lagos",4 Bedrooms,5 Bathrooms,5 Toilets, Save,"60,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,700 sqm Total Area,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,750 sqm Total Area,"370,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms, Save,,,"90,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Akowonjo Road About Estate, Akowonjo, Alimosho, Lagos",6 Bedrooms,8 Toilets, Save,,"85,000,000"
,,,,,,
5 bedroom detached bungalow for sale,"  Unity Estate, Egbeda, Alimosho, Lagos",5 Bedrooms, Save,,,"39,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ologolo, Lekki, Lagos",4 Bedrooms,5 Bathrooms,5 Toilets, Save,"60,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,700 sqm Total Area,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,750 sqm Total Area,"370,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms, Save,,,"90,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Akowonjo Road About Estate, Akowonjo, Alimosho, Lagos",6 Bedrooms,8 Toilets, Save,,"85,000,000"
,,,,,,
5 bedroom detached bungalow for sale,"  Unity Estate, Egbeda, Alimosho, Lagos",5 Bedrooms, Save,,,"39,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ologolo, Lekki, Lagos",4 Bedrooms,5 Bathrooms,5 Toilets, Save,"60,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,700 sqm Total Area,"450,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets,750 sqm Total Area,"370,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms, Save,,,"90,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  Akowonjo Road About Estate, Akowonjo, Alimosho, Lagos",6 Bedrooms,8 Toilets, Save,,"85,000,000"
,,,,,,
5 bedroom detached bungalow for sale,"  Unity Estate, Egbeda, Alimosho, Lagos",5 Bedrooms, Save,,,"39,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ologolo, Lekki, Lagos",4 Bedrooms,5 Bathrooms,5 Toilets, Save,"60,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Atlantic Layout Estate, Ajiwe, Ajah, Lagos",5 Bedrooms,6 Bathrooms,6 Toilets,6 Parking Spaces,"32,990,000"
,,,,,,
5 bedroom terraced duplex for sale,"  Abijo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets, Save,"55,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Phase 2, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"65,000,000"
,,,,,,
5 bedroom terraced duplex for sale,"  VGC, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"47,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  VGC, Lekki, Lagos",6 Bedrooms,5 Bathrooms,5 Toilets, Save,"80,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lekki, Lagos",4 Bedrooms,4 Bathrooms,4 Toilets, Save,"59,000,000"
,,,,,,
4 bedroom house for sale,"  Lekki Phase 1, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets, Save,"150,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Atlantic Layout Estate, Ajiwe, Ajah, Lagos",5 Bedrooms,6 Bathrooms,6 Toilets,6 Parking Spaces,"32,990,000"
,,,,,,
5 bedroom terraced duplex for sale,"  Abijo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets, Save,"55,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Phase 2, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"65,000,000"
,,,,,,
5 bedroom terraced duplex for sale,"  VGC, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"47,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  VGC, Lekki, Lagos",6 Bedrooms,5 Bathrooms,5 Toilets, Save,"80,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lekki, Lagos",4 Bedrooms,4 Bathrooms,4 Toilets, Save,"59,000,000"
,,,,,,
4 bedroom house for sale,"  Lekki Phase 1, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets, Save,"150,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Atlantic Layout Estate, Ajiwe, Ajah, Lagos",5 Bedrooms,6 Bathrooms,6 Toilets,6 Parking Spaces,"32,990,000"
,,,,,,
5 bedroom terraced duplex for sale,"  Abijo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets, Save,"55,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Phase 2, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"65,000,000"
,,,,,,
5 bedroom terraced duplex for sale,"  VGC, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"47,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  VGC, Lekki, Lagos",6 Bedrooms,5 Bathrooms,5 Toilets, Save,"80,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lekki, Lagos",4 Bedrooms,4 Bathrooms,4 Toilets, Save,"59,000,000"
,,,,,,
4 bedroom house for sale,"  Lekki Phase 1, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets, Save,"150,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Atlantic Layout Estate, Ajiwe, Ajah, Lagos",5 Bedrooms,6 Bathrooms,6 Toilets,6 Parking Spaces,"32,990,000"
,,,,,,
5 bedroom terraced duplex for sale,"  Abijo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets, Save,"55,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Phase 2, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"65,000,000"
,,,,,,
5 bedroom terraced duplex for sale,"  VGC, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"47,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  VGC, Lekki, Lagos",6 Bedrooms,5 Bathrooms,5 Toilets, Save,"80,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lekki, Lagos",4 Bedrooms,4 Bathrooms,4 Toilets, Save,"59,000,000"
,,,,,,
4 bedroom house for sale,"  Lekki Phase 1, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets, Save,"150,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Atlantic Layout Estate, Ajiwe, Ajah, Lagos",5 Bedrooms,6 Bathrooms,6 Toilets,6 Parking Spaces,"32,990,000"
,,,,,,
5 bedroom terraced duplex for sale,"  Abijo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,5 Toilets, Save,"55,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Lekki Phase 2, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"65,000,000"
,,,,,,
5 bedroom terraced duplex for sale,"  VGC, Lekki, Lagos",5 Bedrooms,4 Bathrooms,4 Toilets, Save,"47,000,000"
,,,,,,
6 bedroom detached duplex for sale,"  VGC, Lekki, Lagos",6 Bedrooms,5 Bathrooms,5 Toilets, Save,"80,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lekki, Lagos",4 Bedrooms,4 Bathrooms,4 Toilets, Save,"59,000,000"
,,,,,,
4 bedroom house for sale,"  Lekki Phase 1, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets, Save,"150,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Amen Estate Phase 2, Eleko, Ibeju Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,6 Parking Spaces,"49,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"50,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Royal Garden Estate, Ajah, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,660 sqm Total Area,"150,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"90,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lagos Business School, Ajah, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"38,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"75,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Chevron, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"110,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Amen Estate Phase 2, Eleko, Ibeju Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,6 Parking Spaces,"49,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"50,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Royal Garden Estate, Ajah, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,660 sqm Total Area,"150,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"90,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lagos Business School, Ajah, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"38,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"75,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Chevron, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"110,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Amen Estate Phase 2, Eleko, Ibeju Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,6 Parking Spaces,"49,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"50,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Royal Garden Estate, Ajah, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,660 sqm Total Area,"150,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"90,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lagos Business School, Ajah, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"38,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"75,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Chevron, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"110,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Amen Estate Phase 2, Eleko, Ibeju Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,6 Parking Spaces,"49,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"50,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Royal Garden Estate, Ajah, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,660 sqm Total Area,"150,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"90,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lagos Business School, Ajah, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"38,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"75,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Chevron, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"110,000,000"
,,,,,,
5 bedroom semi-detached duplex for sale,"  Amen Estate Phase 2, Eleko, Ibeju Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,6 Parking Spaces,"49,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,4 Parking Spaces,"50,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Royal Garden Estate, Ajah, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,660 sqm Total Area,"150,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"90,000,000"
,,,,,,
4 bedroom terraced duplex for sale,"  Lagos Business School, Ajah, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"38,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"75,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Chevron, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"110,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
4 bedroom house for sale,"  Osapa, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets, Save,"90,000,000"
,,,,,,
5 bedroom house for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,6 Bathrooms,7 Toilets, Save,"120,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ikota Villa Estate, Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"78,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ologolo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"70,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikoyi, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"550,000,000"
,,,,,,
3 bedroom block of flats for sale,"  Ile Iwe Bus Stop, Meiran Road, Meiran, Agege, Lagos",3 Bedrooms,3 Bathrooms,3 Toilets,8 Parking Spaces,"26,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
4 bedroom house for sale,"  Osapa, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets, Save,"90,000,000"
,,,,,,
5 bedroom house for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,6 Bathrooms,7 Toilets, Save,"120,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ikota Villa Estate, Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"78,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ologolo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"70,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikoyi, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"550,000,000"
,,,,,,
3 bedroom block of flats for sale,"  Ile Iwe Bus Stop, Meiran Road, Meiran, Agege, Lagos",3 Bedrooms,3 Bathrooms,3 Toilets,8 Parking Spaces,"26,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
4 bedroom house for sale,"  Osapa, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets, Save,"90,000,000"
,,,,,,
5 bedroom house for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,6 Bathrooms,7 Toilets, Save,"120,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ikota Villa Estate, Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"78,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ologolo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"70,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikoyi, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"550,000,000"
,,,,,,
3 bedroom block of flats for sale,"  Ile Iwe Bus Stop, Meiran Road, Meiran, Agege, Lagos",3 Bedrooms,3 Bathrooms,3 Toilets,8 Parking Spaces,"26,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
4 bedroom house for sale,"  Osapa, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets, Save,"90,000,000"
,,,,,,
5 bedroom house for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,6 Bathrooms,7 Toilets, Save,"120,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ikota Villa Estate, Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"78,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ologolo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"70,000,000"
,,,,,,
4 bedroom detached duplex for sale,"  Ikoyi, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"550,000,000"
,,,,,,
3 bedroom block of flats for sale,"  Ile Iwe Bus Stop, Meiran Road, Meiran, Agege, Lagos",3 Bedrooms,3 Bathrooms,3 Toilets,8 Parking Spaces,"26,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,5 Parking Spaces,"1,100,000,000"
,,,,,,
4 bedroom house for sale,"  Osapa, Lekki, Lagos",4 Bedrooms,5 Bathrooms,6 Toilets, Save,"90,000,000"
,,,,,,
5 bedroom house for sale,"  Osapa, Lekki, Lagos",5 Bedrooms,6 Bathrooms,7 Toilets, Save,"120,000,000"
,,,,,,
4 bedroom semi-detached duplex for sale,"  Ikota Villa Estate, Ikota, Lekki, Lagos",4 Bedrooms,4 Bathrooms,5 Toilets,3 Parking Spaces,"78,000,000"
,,,,,,
5 bedroom detached duplex for sale,"  Ologolo, Lekki, Lagos",5 Bedrooms,5 Bathrooms,6 Toilets,4 Parking Spaces,"70,000,000"
,,,,,,
