title,address,bed,bath,toilet,pkn_space,price 
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,4Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"105,000,000"
3 bedroom detached bungalow for sale,"Close To Lakowe Golf Course, Lakowe, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,10Parking Spaces,"25,000,000"
5 bedroom detached duplex for sale,"Ogunye Zone, GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"230,000,000"
4 bedroom block of flats for sale,"Sun View Estate, Ajah, Lagos",4Bedrooms,8Bathrooms,9Toilets,8Parking Spaces,"75,000,000"
4 bedroom semi-detached duplex for sale,"Sabini Villa, Addo Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"48,000,000"
4 bedroom house for sale,"Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"85,000,000"
4 bedroom semi-detached duplex for sale,"Addo Road, Ajah, Lagos",4Bedrooms,4Toilets,Save,,"48,000,000"
3 bedroom terraced duplex for sale,"Genesis Court Estate, Ajah, Lagos",3Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"26,500,000"
4 bedroom detached bungalow for sale,"Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,10Parking Spaces,"40,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"110,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"90,000,000"
6 bedroom detached duplex for sale,"Exclusive Shoreline Estate, Ikoyi, Lagos",6Bedrooms,7Bathrooms,7Toilets,9Parking Spaces,"1,400,000,000"
3 bedroom block of flats for sale,"Iyewo Estate, Araromi Bus-stop, Off Lasu Isheri Expressway, Igando, Alimosho, Lagos",3Bedrooms,Save,,,"16,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"53,000,000"
4 bedroom terraced duplex for sale,"Lekki County Homes, Lekki Expressway, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"290,000,000"
4 bedroom terraced duplex for sale,"Chevy View Estate, Chevron Drive, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"52,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,4Bathrooms,6Toilets,4Parking Spaces,"120,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"105,000,000"
3 bedroom detached bungalow for sale,"Close To Lakowe Golf Course, Lakowe, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,10Parking Spaces,"25,000,000"
5 bedroom detached duplex for sale,"Ogunye Zone, GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"230,000,000"
4 bedroom block of flats for sale,"Sun View Estate, Ajah, Lagos",4Bedrooms,8Bathrooms,9Toilets,8Parking Spaces,"75,000,000"
4 bedroom semi-detached duplex for sale,"Sabini Villa, Addo Road, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"48,000,000"
4 bedroom house for sale,"Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"85,000,000"
4 bedroom semi-detached duplex for sale,"Addo Road, Ajah, Lagos",4Bedrooms,4Toilets,Save,,"48,000,000"
4 bedroom detached bungalow for sale,"Ocean View Estate, Behind The New Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"18,700,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"65,000,000"
4 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"45,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya, Lekki Phase 2, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,2Parking Spaces,"55,000,000"
3 bedroom terraced duplex for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"30,550,000"
2 bedroom terraced duplex for sale,"Peace Estate, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"25,000,000"
3 bedroom block of flats for sale,"Marine Road, GRA, Apapa, Lagos",3Bedrooms,72Bathrooms,72Toilets,Save,"3,000,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,4Toilets,3Parking Spaces,"80,000,000"
3 bedroom block of flats for sale,"Bada, Ayobo, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"18,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"130,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"160,000,000"
3 bedroom block of flats for sale,"Abiola Farm Estate, Ayobo, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"38,000,000"
4 bedroom house for sale,"Lekki Peninsula, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,700sqmTotal Area,"34,000,000"
3 bedroom block of flats for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,Save,,,"24,700,000"
4 bedroom terraced duplex for sale,"Adjacent Crown Estate, Sangotedo, Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
4 bedroom terraced duplex for sale,"Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
3 bedroom block of flats for sale,"Abijo Gra, Abijo, Lekki, Lagos",3Bedrooms,Save,,,"25,000,000"
4 bedroom detached bungalow for sale,"Ocean View Estate, Behind The New Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"18,700,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"65,000,000"
4 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"45,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya, Lekki Phase 2, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,2Parking Spaces,"55,000,000"
3 bedroom terraced duplex for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"30,550,000"
2 bedroom terraced duplex for sale,"Peace Estate, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"25,000,000"
3 bedroom block of flats for sale,"Marine Road, GRA, Apapa, Lagos",3Bedrooms,72Bathrooms,72Toilets,Save,"3,000,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,4Toilets,3Parking Spaces,"80,000,000"
3 bedroom block of flats for sale,"Bada, Ayobo, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"18,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"130,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"160,000,000"
3 bedroom block of flats for sale,"Abiola Farm Estate, Ayobo, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"38,000,000"
4 bedroom house for sale,"Lekki Peninsula, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,700sqmTotal Area,"34,000,000"
3 bedroom block of flats for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,Save,,,"24,700,000"
4 bedroom terraced duplex for sale,"Adjacent Crown Estate, Sangotedo, Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
4 bedroom terraced duplex for sale,"Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
3 bedroom block of flats for sale,"Abijo Gra, Abijo, Lekki, Lagos",3Bedrooms,Save,,,"25,000,000"
4 bedroom detached bungalow for sale,"Ocean View Estate, Behind The New Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"18,700,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"65,000,000"
4 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"45,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya, Lekki Phase 2, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,2Parking Spaces,"55,000,000"
3 bedroom terraced duplex for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"30,550,000"
2 bedroom terraced duplex for sale,"Peace Estate, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"25,000,000"
3 bedroom block of flats for sale,"Marine Road, GRA, Apapa, Lagos",3Bedrooms,72Bathrooms,72Toilets,Save,"3,000,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,4Toilets,3Parking Spaces,"80,000,000"
3 bedroom block of flats for sale,"Bada, Ayobo, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"18,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"130,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"160,000,000"
3 bedroom block of flats for sale,"Abiola Farm Estate, Ayobo, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"38,000,000"
4 bedroom house for sale,"Lekki Peninsula, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,700sqmTotal Area,"34,000,000"
3 bedroom block of flats for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,Save,,,"24,700,000"
4 bedroom terraced duplex for sale,"Adjacent Crown Estate, Sangotedo, Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
4 bedroom terraced duplex for sale,"Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
3 bedroom block of flats for sale,"Abijo Gra, Abijo, Lekki, Lagos",3Bedrooms,Save,,,"25,000,000"
4 bedroom detached bungalow for sale,"Ocean View Estate, Behind The New Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"18,700,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"65,000,000"
4 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"45,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya, Lekki Phase 2, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,2Parking Spaces,"55,000,000"
3 bedroom terraced duplex for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"30,550,000"
2 bedroom terraced duplex for sale,"Peace Estate, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"25,000,000"
3 bedroom block of flats for sale,"Marine Road, GRA, Apapa, Lagos",3Bedrooms,72Bathrooms,72Toilets,Save,"3,000,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,4Toilets,3Parking Spaces,"80,000,000"
3 bedroom block of flats for sale,"Bada, Ayobo, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"18,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"130,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"160,000,000"
3 bedroom block of flats for sale,"Abiola Farm Estate, Ayobo, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"38,000,000"
4 bedroom house for sale,"Lekki Peninsula, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,700sqmTotal Area,"34,000,000"
3 bedroom block of flats for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,Save,,,"24,700,000"
4 bedroom terraced duplex for sale,"Adjacent Crown Estate, Sangotedo, Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
4 bedroom terraced duplex for sale,"Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
3 bedroom block of flats for sale,"Abijo Gra, Abijo, Lekki, Lagos",3Bedrooms,Save,,,"25,000,000"
4 bedroom detached bungalow for sale,"Ocean View Estate, Behind The New Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"18,700,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"65,000,000"
4 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"45,000,000"
3 bedroom terraced duplex for sale,"Abraham Adesanya, Lekki Phase 2, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,2Parking Spaces,"55,000,000"
3 bedroom terraced duplex for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"30,550,000"
2 bedroom terraced duplex for sale,"Peace Estate, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"25,000,000"
3 bedroom block of flats for sale,"Marine Road, GRA, Apapa, Lagos",3Bedrooms,72Bathrooms,72Toilets,Save,"3,000,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Bathrooms,4Toilets,3Parking Spaces,"80,000,000"
3 bedroom block of flats for sale,"Bada, Ayobo, Lagos",3Bedrooms,3Bathrooms,3Toilets,Save,"18,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"130,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"160,000,000"
3 bedroom block of flats for sale,"Abiola Farm Estate, Ayobo, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"38,000,000"
4 bedroom house for sale,"Lekki Peninsula, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,700sqmTotal Area,"34,000,000"
3 bedroom block of flats for sale,"Off Monastery Road, Sangotedo, Ajah, Lagos",3Bedrooms,Save,,,"24,700,000"
4 bedroom terraced duplex for sale,"Adjacent Crown Estate, Sangotedo, Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
4 bedroom terraced duplex for sale,"Ajah, Lagos",4Bedrooms,Save,,,"40,000,000"
3 bedroom block of flats for sale,"Abijo Gra, Abijo, Lekki, Lagos",3Bedrooms,Save,,,"25,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"80,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"47,000,000"
4 bedroom detached duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
2 bedroom block of flats for sale,"Goldstone Residences, Behind Novare Mall, Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"16,250,000"
4 bedroom terraced duplex for sale,"Grenadine Estate Monastery Road Songotedo, Ajah, Lagos",4Bedrooms,Save,,,"65,000,000"
3 bedroom terraced duplex for sale,"Radiant Court, Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"35,000,000"
6 bedroom detached duplex for sale,"Shoreline Estate, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,7Parking Spaces,"1,350,000,000"
4 bedroom detached duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"170,000,000"
5 bedroom semi-detached duplex for sale,"Orchid Road, Opposite Chevron Drive, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"85,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"280,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"95,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, By Chevron Junction, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"185,000,000"
5 bedroom house for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"485,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"650,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"80,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"47,000,000"
4 bedroom detached duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
2 bedroom block of flats for sale,"Goldstone Residences, Behind Novare Mall, Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"16,250,000"
4 bedroom terraced duplex for sale,"Grenadine Estate Monastery Road Songotedo, Ajah, Lagos",4Bedrooms,Save,,,"65,000,000"
3 bedroom terraced duplex for sale,"Radiant Court, Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"35,000,000"
6 bedroom detached duplex for sale,"Shoreline Estate, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,7Parking Spaces,"1,350,000,000"
4 bedroom detached duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"170,000,000"
5 bedroom semi-detached duplex for sale,"Orchid Road, Opposite Chevron Drive, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"85,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"280,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"95,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, By Chevron Junction, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"185,000,000"
5 bedroom house for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"485,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"650,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"80,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"47,000,000"
4 bedroom detached duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
2 bedroom block of flats for sale,"Goldstone Residences, Behind Novare Mall, Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"16,250,000"
4 bedroom terraced duplex for sale,"Grenadine Estate Monastery Road Songotedo, Ajah, Lagos",4Bedrooms,Save,,,"65,000,000"
3 bedroom terraced duplex for sale,"Radiant Court, Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"35,000,000"
6 bedroom detached duplex for sale,"Shoreline Estate, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,7Parking Spaces,"1,350,000,000"
4 bedroom detached duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"170,000,000"
5 bedroom semi-detached duplex for sale,"Orchid Road, Opposite Chevron Drive, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"85,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"280,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"95,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, By Chevron Junction, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"185,000,000"
5 bedroom house for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"485,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"650,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"80,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
4 bedroom semi-detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"47,000,000"
4 bedroom detached duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
2 bedroom block of flats for sale,"Goldstone Residences, Behind Novare Mall, Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"16,250,000"
4 bedroom terraced duplex for sale,"Grenadine Estate Monastery Road Songotedo, Ajah, Lagos",4Bedrooms,Save,,,"65,000,000"
3 bedroom terraced duplex for sale,"Radiant Court, Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"35,000,000"
6 bedroom detached duplex for sale,"Shoreline Estate, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,7Parking Spaces,"1,350,000,000"
4 bedroom detached duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"170,000,000"
5 bedroom semi-detached duplex for sale,"Orchid Road, Opposite Chevron Drive, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,5Toilets,3Parking Spaces,"85,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"280,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"95,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, By Chevron Junction, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"185,000,000"
5 bedroom house for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"485,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"650,000,000"
9 bedroom detached duplex for sale,"Lateef Adeboyega Street, Okota, Isolo, Lagos",9Bedrooms,9Bathrooms,11Toilets,10Parking Spaces,"70,000,000"
