title,address,bed,bath,toilet,pkn_space,price 
5 bedroom detached duplex for sale,"Idado, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"130,000,000"
4 bedroom terraced duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"38,000,000"
5 bedroom detached duplex for sale,"Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"375,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,Save,,,"120,000,000"
6 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,5Parking Spaces,"1,500,000,000"
3 bedroom block of flats for sale,"Off Alagomeji Bus-stop, Yaba, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"35,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Toll Gate Vella Home Estate, Lekki, Lagos",4Bedrooms,Save,,,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Toilets,Save,,"60,000,000"
4 bedroom terraced duplex for sale,"Lekki, Lagos",4Bedrooms,5Toilets,Save,,"50,000,000"
3 bedroom terraced duplex for sale,"Ikate, Lekki, Lagos",3Bedrooms,4Toilets,Save,,"90,000,000"
3 bedroom block of flats for sale,"Greenville Estate, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,6Parking Spaces,"130,000,000"
5 bedroom detached duplex for sale,"Apongbon, Lagos Island, Lagos",5Bedrooms,6Bathrooms,7Toilets,Save,"350,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"140,000,000"
1 bedroom terraced duplex for sale,"Abraham Adesanya Urban Prime Three Estate, Ajah, Lagos",1Bedroom,Save,,,"35,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"70,000,000"
5 bedroom semi-detached duplex for sale,"Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"275,000,000"
5 bedroom detached duplex for sale,"Megamond, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"120,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"990,000,000"
5 bedroom detached duplex for sale,"Orchid Road, Lekki Expressway, Lekki, Lagos",5Bedrooms,Save,,,"90,000,000"
4 bedroom house for sale,"Beckleys Estate, Ipaja, Lagos",4Bedrooms,Save,,,"35,000,000"
Block of flats for sale,"Ikola, Alagbado, Ifako-Ijaiye, Lagos",648sqmTotal Area,Save,,,"25,000,000"
2 bedroom terraced duplex for sale,"Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,Save,"53,000,000"
4 bedroom detached bungalow for sale,"Badore, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,10Parking Spaces,"61,000,000"
4 bedroom detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
3 bedroom terraced duplex for sale,"Abijo, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"30,000,000"
4 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"85,000,000"
4 bedroom semi-detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"80,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,7Toilets,Save,"110,000,000"
4 bedroom terraced duplex for sale,"Idado, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"70,000,000"
4 bedroom semi-detached duplex for sale,"Crown Estate, Sangotedo, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,5Parking Spaces,"50,000,000"
4 bedroom semi-detached duplex for sale,"Ikate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"100,000,000"
2 bedroom semi-detached bungalow for sale,"Agungi, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"35,000,000"
Block of flats for sale,"Off Pedro, Shomolu, Lagos",,Save,,,"100,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,2Parking Spaces,"200,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,Save,,,"75,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Toll Gate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
2 bedroom block of flats for sale,"Sinari Daranijo, Victoria Island (VI), Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"145,000,000"
3 bedroom block of flats for sale,"Sinari Daranijo, Victoria Island (VI), Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"165,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, 2nd Toll Gate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"76,000,000"
6 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",6Bedrooms,6Bathrooms,5Toilets,Save,"300,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"65,000,000"
5 bedroom house for sale,"GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"115,000,000"
Block of flats for sale,"Bayo Oyewole, Ago Palace, Isolo, Lagos",,Save,,,"45,000,000"
2 bedroom detached bungalow for sale,"Behind St. Denis Church, Akoka, Yaba, Lagos",2Bedrooms,2Bathrooms,2Toilets,Save,"35,000,000"
4 bedroom house for sale,"In A Serene And Secured Location In A Mini Estate At Oduduwa Way, Ikeja GRA, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"160,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Hotel Road, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"76,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"80,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"750,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"650,000,000"
14 bedroom detached duplex for sale,"Adewale Onitiri Cole,off Admiralty Road, Lekki Phase 1, Lekki, Lagos",14Bedrooms,15Bathrooms,16Toilets,10Parking Spaces,"750,000,000"
3 bedroom block of flats for sale,"1004, Victoria Island (VI), Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"70,000,000"
5 bedroom semi-detached duplex for sale,"Ikeja GRA, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"250,000,000"
3 bedroom detached bungalow for sale,"Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"16,000,000"
3 bedroom block of flats for sale,"Onikoyi, Banana Island, Ikoyi, Lagos",3Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"185,000,000"
5 bedroom detached duplex for sale,"Ogba, Ikeja, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"80,000,000"
4 bedroom terraced duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"140,000,000"
5 bedroom house for sale,"Parkview Estate, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"550,000,000"
4 bedroom terraced duplex for sale,"Inside An Estate, Ikeja GRA, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"130,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"115,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"65,000,000"
4 bedroom terraced duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"55,000,000"
4 bedroom terraced duplex for sale,"Ikota Villa, Ikota, Lekki, Lagos",4Bedrooms,3Bathrooms,5Toilets,Save,"50,000,000"
5 bedroom semi-detached duplex for sale,"Maryland, Lagos",5Bedrooms,5Bathrooms,Save,,"95,000,000"
4 bedroom detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"80,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"150,000,000"
5 bedroom detached duplex for sale,"Parkview, Ikoyi, Lagos",5Bedrooms,Save,,,"380,000,000"
5 bedroom detached duplex for sale,"Chevron Drive, Lekki Expressway, Lekki, Lagos",5Bedrooms,5Toilets,Save,,"110,000,000"
6 bedroom detached duplex for sale,"Nicon Town, Lekki, Lagos",6Bedrooms,6Bathrooms,8Toilets,6Parking Spaces,"500,000,000"
4 bedroom semi-detached duplex for sale,"Megamond Estate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"100,000,000"
4 bedroom semi-detached duplex for sale,"Oniru, Victoria Island Extension, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"125,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"290,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"400,000,000"
5 bedroom detached duplex for sale,"Lekki County Homes, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"185,000,000"
4 bedroom terraced duplex for sale,"After 2nd Roundabout, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"120,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,7Toilets,5Parking Spaces,"310,000,000"
3 bedroom terraced duplex for sale,"Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"42,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"45,000,000"
5 bedroom detached duplex for sale,"Oniru, Victoria Island (VI), Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"115,000,000"
6 bedroom detached duplex for sale,"Lekki, Lagos",6Bedrooms,6Bathrooms,7Toilets,5Parking Spaces,"300,000,000"
4 bedroom semi-detached duplex for sale,"Freedom Way, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"90,000,000"
3 bedroom block of flats for sale,"Off Freedom Way, Lekki Phase 1, Lekki, Lagos",3Bedrooms,3Bathrooms,3Toilets,2Parking Spaces,"42,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"65,000,000"
4 bedroom detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"58,000,000"
4 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"88,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"59,000,000"
4 bedroom semi-detached duplex for sale,"Chevron Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"69,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,Save,,,"75,000,000"
4 bedroom semi-detached duplex for sale,"Abraham Adesanya, Ogombo, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"130,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Peninsula Scheme 2, Ogombo, Ajah, Lagos",4Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"35,000,000"
5 bedroom detached duplex for sale,"Ikota Villa Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"85,000,000"
4 bedroom terraced duplex for sale,"Chevron Drive, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"62,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"105,000,000"
5 bedroom detached duplex for sale,"Ikota Villa Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"100,000,000"
5 bedroom house for sale,"Osapa/agungi, Lekki, Lagos",5Bedrooms,Save,,,"90,000,000"
6 bedroom detached duplex for sale,"Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,Save,"1,400,000,000"
2 bedroom block of flats for sale,"Ikate, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"42,000,000"
2 bedroom block of flats for sale,"Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"19,900,000"
5 bedroom detached duplex for sale,"Foreshore Estate, Phase 1, Osborne, Ikoyi, Lagos",5Bedrooms,6Bathrooms,6Toilets,30Parking Spaces,"1,500,000,000"
4 bedroom terraced duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,5Toilets,Save,,"40,000,000"
4 bedroom detached duplex for sale,"Ikota Villa Estate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"75,000,000"
5 bedroom detached duplex for sale,"Fatai Street, Alatise, Ibeju Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"33,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"400,000,000"
2 bedroom block of flats for sale,"Sangotedo, Ajah, Lagos",2Bedrooms,2Bathrooms,2Toilets,Save,"19,900,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"320,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"60,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"44,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"150,000,000"
4 bedroom semi-detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
5 bedroom detached duplex for sale,"Chevy View Estate, Lekki Expressway, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,8Parking Spaces,"75,000,000"
5 bedroom detached duplex for sale,"Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"370,000,000"
4 bedroom terraced duplex for sale,"Oyadiran, Sabo, Yaba, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"50,000,000"
3 bedroom block of flats for sale,"Ikota Estate, Ikota, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"40,000,000"
5 bedroom detached duplex for sale,"Royal Garden Estate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,450sqmTotal Area,"175,000,000"
4 bedroom semi-detached duplex for sale,"Off Banana Island Road, Ikoyi, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"245,000,000"
5 bedroom detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"90,000,000"
3 bedroom detached bungalow for sale,"Sapati, Off Lagos-epe Expressway, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"38,000,000"
4 bedroom block of flats for sale,"Agric, Igando, Ikotun, Lagos",4Bedrooms,5Bathrooms,5Toilets,10Parking Spaces,"30,000,000"
4 bedroom house for sale,"Ait, Alagbado, Ifako-Ijaiye, Lagos",4Bedrooms,Save,,,"7,500,000"
3 bedroom detached bungalow for sale,"Meiran, Agege, Lagos",3Bedrooms,Save,,,"8,000,000"
5 bedroom detached duplex for sale,"Omole Phase 2, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"135,000,000"
4 bedroom house for sale,"Second Toll Gate Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"45,000,000"
5 bedroom detached duplex for sale,"Off Orchid Hotel Road, 2nd Toll Gate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"125,000,000"
5 bedroom detached duplex for sale,"Osapa London, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"380,000,000"
4 bedroom detached duplex for sale,"Omole Phase 1, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"140,000,000"
4 bedroom detached duplex for sale,"Orchid, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"95,000,000"
4 bedroom semi-detached duplex for sale,"Parkview, Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"260,000,000"
4 bedroom terraced duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Omole Phase 2, Ikeja, Lagos",5Bedrooms,5Bathrooms,5Toilets,300sqmTotal Area,"120,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,2Parking Spaces,"47,000,000"
4 bedroom semi-detached duplex for sale,"Vgc Extension, Lekki Phase 2, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"75,000,000"
5 bedroom detached duplex for sale,"2nd Roundabout, Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"165,000,000"
3 bedroom terraced duplex for sale,"Ajah, Lagos",3Bedrooms,Save,,,"36,000,000"
5 bedroom detached duplex for sale,"Akora Estate Aba Johnson, Adeniyi Jones, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"130,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Lekki County, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"145,000,000"
3 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"200,000,000"
5 bedroom semi-detached duplex for sale,"Lekki Scheme 2, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"60,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"330,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,8Parking Spaces,"300,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"290,000,000"
4 bedroom terraced duplex for sale,"Ikeja GRA, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"200,000,000"
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
3 bedroom detached bungalow for sale,"Igbojia, Bogije, Ibeju Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"6,000,000"
5 bedroom detached duplex for sale,"Osapa London, Osapa, Lekki, Lagos",5Bedrooms,Save,,,"130,000,000"
4 bedroom terraced duplex for sale,"By Second Toll Gate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,Save,,,"50,000,000"
4 bedroom terraced duplex for sale,"Oribanwa, Awoyaya, Ibeju Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"28,800,000"
5 bedroom semi-detached duplex for sale,"Oniru, Victoria Island (VI), Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"220,000,000"
2 bedroom block of flats for sale,".off Orchid Road,, Lekki, Lagos",2Bedrooms,Save,,,"27,000,000"
5 bedroom semi-detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,7Toilets,Save,"85,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Toll Gate, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"65,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,7Toilets,Save,"135,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,6Bathrooms,7Toilets,Save,"135,000,000"
1 bedroom house for sale,"Lekki Phase 1, Lekki, Lagos",1Bedroom,1Bathroom,2Toilets,Save,"50,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"60,000,000"
4 bedroom semi-detached duplex for sale,"Off Chevron Toll Gate, Lekki, Lagos",4Bedrooms,6Bathrooms,6Toilets,3Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Osapa, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"350,000,000"
5 bedroom semi-detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"450,000,000"
4 bedroom semi-detached bungalow for sale,"Ajah, Lagos",4Bedrooms,Save,,,"37,000,000"
5 bedroom detached duplex for sale,"Magodo, GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"180,000,000"
4 bedroom detached duplex for sale,"Agungi, Lekki, Lagos",4Bedrooms,Save,,,"90,000,000"
4 bedroom detached duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,Save,,,"70,000,000"
4 bedroom semi-detached duplex for sale,"2nd Tollgate, Lekki, Lagos",4Bedrooms,Save,,,"50,000,000"
Detached duplex for sale,"Oko Awo Close. Off Adetokunbo Ademola Street, Opp. Eko Hotel, Victoria Island (VI), Lagos",20Bathrooms,20Toilets,22Parking Spaces,Save,"950,000,000"
5 bedroom house for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"180,000,000"
5 bedroom semi-detached duplex for sale,"Onikoyi, Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Northern Foreshore Estate, Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"300,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,Save,,,"95,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"350,000,000"
5 bedroom detached duplex for sale,"Chevron Alternative Drive, VGC, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"90,000,000"
5 bedroom detached duplex for sale,"Royal Garden Estate, Lekki Expressway, Lekki, Lagos",5Bedrooms,6Bathrooms,7Toilets,6Parking Spaces,"165,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"83,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"70,000,000"
4 bedroom semi-detached duplex for sale,"Agungi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"70,000,000"
4 bedroom house for sale,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"145,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,6Toilets,Save,,"130,000,000"
4 bedroom detached duplex for sale,"Lekki, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"120,000,000"
4 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",4Bedrooms,5Toilets,Save,,"130,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,6Toilets,Save,,"95,000,000"
4 bedroom detached duplex for sale,"Lekki, Lagos",4Bedrooms,5Toilets,Save,,"80,000,000"
4 bedroom terraced duplex for sale,"Chevron Tollgate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"50,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Hotel Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"55,000,000"
4 bedroom semi-detached duplex for sale,"Off Agungi Road, Agungi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"87,000,000"
2 bedroom block of flats for sale,"Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",2Bedrooms,3Bathrooms,3Toilets,3Parking Spaces,"60,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"115,000,000"
5 bedroom terraced duplex for sale,"Off 3rd Avenue, Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"550,000,000"
4 bedroom terraced duplex for sale,"Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Second Tollgate By Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"72,000,000"
5 bedroom detached duplex for sale,"Omole Phase 2, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"130,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"60,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"300,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"95,000,000"
