title,address,bed,bath,toilet,pkn_space,price
6 bedroom detached duplex for sale,Victoria Island (VI),6,6,7,4.0,450000000
4 bedroom detached duplex for sale,Lekki,4,4,5,4.0,130000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,90000000
5 bedroom detached duplex for sale,Lekki,5,6,7,5.0,250000000
3 bedroom detached duplex for sale,Lekki,3,4,5,3.0,110000000
5 bedroom detached duplex for sale,Lekki,5,5,6,7.0,680000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,70000000
6 bedroom detached duplex for sale,Victoria Island (VI),6,6,7,4.0,450000000
4 bedroom detached duplex for sale,Lekki,4,4,5,4.0,130000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,90000000
5 bedroom detached duplex for sale,Lekki,5,6,7,5.0,250000000
3 bedroom detached duplex for sale,Lekki,3,4,5,3.0,110000000
5 bedroom detached duplex for sale,Lekki,5,5,6,7.0,680000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,70000000
6 bedroom detached duplex for sale,Victoria Island (VI),6,6,7,4.0,450000000
4 bedroom detached duplex for sale,Lekki,4,4,5,4.0,130000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,90000000
5 bedroom detached duplex for sale,Lekki,5,6,7,5.0,250000000
3 bedroom detached duplex for sale,Lekki,3,4,5,3.0,110000000
5 bedroom detached duplex for sale,Lekki,5,5,6,7.0,680000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,70000000
6 bedroom detached duplex for sale,Victoria Island (VI),6,6,7,4.0,450000000
4 bedroom detached duplex for sale,Lekki,4,4,5,4.0,130000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,90000000
5 bedroom detached duplex for sale,Lekki,5,6,7,5.0,250000000
3 bedroom detached duplex for sale,Lekki,3,4,5,3.0,110000000
5 bedroom detached duplex for sale,Lekki,5,5,6,7.0,680000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,70000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,5.0,120000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,2.0,110000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,155000000
5 bedroom terraced duplex for sale,Victoria Island (VI),5,5,4,,250000000
4 bedroom house for sale,Victoria Island (VI),4,4,5,,200000000
5 bedroom detached duplex for sale,Ajah,5,5,6,5.0,60000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,5.0,120000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,2.0,110000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,155000000
5 bedroom terraced duplex for sale,Victoria Island (VI),5,5,4,,250000000
4 bedroom house for sale,Victoria Island (VI),4,4,5,,200000000
5 bedroom detached duplex for sale,Ajah,5,5,6,5.0,60000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,5.0,120000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,2.0,110000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,155000000
5 bedroom terraced duplex for sale,Victoria Island (VI),5,5,4,,250000000
4 bedroom house for sale,Victoria Island (VI),4,4,5,,200000000
5 bedroom detached duplex for sale,Ajah,5,5,6,5.0,60000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,5.0,120000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,2.0,110000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,155000000
5 bedroom terraced duplex for sale,Victoria Island (VI),5,5,4,,250000000
4 bedroom house for sale,Victoria Island (VI),4,4,5,,200000000
5 bedroom detached duplex for sale,Ajah,5,5,6,5.0,60000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,5.0,120000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,2.0,110000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,155000000
5 bedroom terraced duplex for sale,Victoria Island (VI),5,5,4,,250000000
4 bedroom house for sale,Victoria Island (VI),4,4,5,,200000000
5 bedroom detached duplex for sale,Ajah,5,5,6,5.0,60000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
5 bedroom detached duplex for sale,Lekki,5,6,7,7.0,115000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,58000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
3 bedroom terraced duplex for sale,Ajah,3,4,4,3.0,43000000
4 bedroom terraced duplex for sale,Lekki,4,5,6,4.0,88000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
5 bedroom detached duplex for sale,Lekki,5,6,7,7.0,115000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,58000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
3 bedroom terraced duplex for sale,Ajah,3,4,4,3.0,43000000
4 bedroom terraced duplex for sale,Lekki,4,5,6,4.0,88000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
5 bedroom detached duplex for sale,Lekki,5,6,7,7.0,115000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,58000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
3 bedroom terraced duplex for sale,Ajah,3,4,4,3.0,43000000
4 bedroom terraced duplex for sale,Lekki,4,5,6,4.0,88000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
5 bedroom detached duplex for sale,Lekki,5,6,7,7.0,115000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,58000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
3 bedroom terraced duplex for sale,Ajah,3,4,4,3.0,43000000
4 bedroom terraced duplex for sale,Lekki,4,5,6,4.0,88000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
5 bedroom detached duplex for sale,Lekki,5,6,7,7.0,115000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,58000000
4 bedroom semi-detached duplex for sale,Lekki,4,5,6,3.0,65000000
3 bedroom terraced duplex for sale,Ajah,3,4,4,3.0,43000000
4 bedroom terraced duplex for sale,Lekki,4,5,6,4.0,88000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,110000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,120000000
4 bedroom detached duplex for sale,Maryland,4,4,5,,55000000
6 bedroom detached duplex for sale,Ikeja,6,6,7,,60000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,110000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,120000000
4 bedroom detached duplex for sale,Maryland,4,4,5,,55000000
6 bedroom detached duplex for sale,Ikeja,6,6,7,,60000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,110000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,120000000
4 bedroom detached duplex for sale,Maryland,4,4,5,,55000000
6 bedroom detached duplex for sale,Ikeja,6,6,7,,60000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,110000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,120000000
4 bedroom detached duplex for sale,Maryland,4,4,5,,55000000
6 bedroom detached duplex for sale,Ikeja,6,6,7,,60000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,110000000
4 bedroom detached duplex for sale,Ikeja,4,4,5,,120000000
4 bedroom detached duplex for sale,Maryland,4,4,5,,55000000
6 bedroom detached duplex for sale,Ikeja,6,6,7,,60000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,5.0,1100000000
5 bedroom detached duplex for sale,Lekki,5,6,6,3.0,200000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,2.0,55000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,4,3.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,3.0,90000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,5.0,1100000000
5 bedroom detached duplex for sale,Lekki,5,6,6,3.0,200000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,2.0,55000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,4,3.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,3.0,90000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,5.0,1100000000
5 bedroom detached duplex for sale,Lekki,5,6,6,3.0,200000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,2.0,55000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,4,3.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,3.0,90000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,5.0,1100000000
5 bedroom detached duplex for sale,Lekki,5,6,6,3.0,200000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,2.0,55000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,4,3.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,3.0,90000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,5.0,1100000000
5 bedroom detached duplex for sale,Lekki,5,6,6,3.0,200000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,2.0,55000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,4,3.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,3.0,90000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,280000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,4,4,4.0,24000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,70000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,100000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,19500000
3 bedroom semi-detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,16500000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,280000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,4,4,4.0,24000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,70000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,100000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,19500000
3 bedroom semi-detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,16500000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,280000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,4,4,4.0,24000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,70000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,100000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,19500000
3 bedroom semi-detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,16500000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,280000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,4,4,4.0,24000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,70000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,100000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,19500000
3 bedroom semi-detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,16500000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,280000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,4,4,4.0,24000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,70000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,100000000
3 bedroom detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,19500000
3 bedroom semi-detached bungalow for sale,Ibeju Lekki,3,3,3,3.0,16500000000
4 bedroom detached duplex for sale,Lekki,4,5,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
5 bedroom detached duplex for sale,Ikoyi,5,6,6,4.0,850000000
6 bedroom semi-detached duplex for sale,Lekki,6,6,6,10.0,40000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,75000000
4 bedroom detached duplex for sale,Lekki,4,5,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
5 bedroom detached duplex for sale,Ikoyi,5,6,6,4.0,850000000
6 bedroom semi-detached duplex for sale,Lekki,6,6,6,10.0,40000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,75000000
4 bedroom detached duplex for sale,Lekki,4,5,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
5 bedroom detached duplex for sale,Ikoyi,5,6,6,4.0,850000000
6 bedroom semi-detached duplex for sale,Lekki,6,6,6,10.0,40000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,75000000
4 bedroom detached duplex for sale,Lekki,4,5,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
5 bedroom detached duplex for sale,Ikoyi,5,6,6,4.0,850000000
6 bedroom semi-detached duplex for sale,Lekki,6,6,6,10.0,40000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,75000000
4 bedroom detached duplex for sale,Lekki,4,5,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,75000000
5 bedroom detached duplex for sale,Ikoyi,5,6,6,4.0,850000000
6 bedroom semi-detached duplex for sale,Lekki,6,6,6,10.0,40000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,120000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,75000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
3 bedroom block of flats for sale,Alimosho,3,3,4,8.0,80000000
5 bedroom detached duplex for sale,Lekki,5,5,5,,450000000
5 bedroom detached duplex for sale,Lekki,5,5,6,380.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,450000000
5 bedroom semi-detached duplex for sale,Maryland,5,5,6,4.0,135000000
5 bedroom semi-detached duplex for sale,Lekki,5,5,6,3.0,65000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
3 bedroom block of flats for sale,Alimosho,3,3,4,8.0,80000000
5 bedroom detached duplex for sale,Lekki,5,5,5,,450000000
5 bedroom detached duplex for sale,Lekki,5,5,6,380.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,450000000
5 bedroom semi-detached duplex for sale,Maryland,5,5,6,4.0,135000000
5 bedroom semi-detached duplex for sale,Lekki,5,5,6,3.0,65000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
3 bedroom block of flats for sale,Alimosho,3,3,4,8.0,80000000
5 bedroom detached duplex for sale,Lekki,5,5,5,,450000000
5 bedroom detached duplex for sale,Lekki,5,5,6,380.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,450000000
5 bedroom semi-detached duplex for sale,Maryland,5,5,6,4.0,135000000
5 bedroom semi-detached duplex for sale,Lekki,5,5,6,3.0,65000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
3 bedroom block of flats for sale,Alimosho,3,3,4,8.0,80000000
5 bedroom detached duplex for sale,Lekki,5,5,5,,450000000
5 bedroom detached duplex for sale,Lekki,5,5,6,380.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,450000000
5 bedroom semi-detached duplex for sale,Maryland,5,5,6,4.0,135000000
5 bedroom semi-detached duplex for sale,Lekki,5,5,6,3.0,65000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
3 bedroom block of flats for sale,Alimosho,3,3,4,8.0,80000000
5 bedroom detached duplex for sale,Lekki,5,5,5,,450000000
5 bedroom detached duplex for sale,Lekki,5,5,6,380.0,150000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,450000000
5 bedroom semi-detached duplex for sale,Maryland,5,5,6,4.0,135000000
5 bedroom semi-detached duplex for sale,Lekki,5,5,6,3.0,65000000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,76000000
4 bedroom semi-detached duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,400.0,130000000
4 bedroom detached duplex for sale,Lekki,4,4,5,800.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,90000000
4 bedroom detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,135000000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,76000000
4 bedroom semi-detached duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,400.0,130000000
4 bedroom detached duplex for sale,Lekki,4,4,5,800.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,90000000
4 bedroom detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,135000000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,76000000
4 bedroom semi-detached duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,400.0,130000000
4 bedroom detached duplex for sale,Lekki,4,4,5,800.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,90000000
4 bedroom detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,135000000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,76000000
4 bedroom semi-detached duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,400.0,130000000
4 bedroom detached duplex for sale,Lekki,4,4,5,800.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,90000000
4 bedroom detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,135000000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,76000000
4 bedroom semi-detached duplex for sale,Ikoyi,4,4,5,,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,400.0,130000000
4 bedroom detached duplex for sale,Lekki,4,4,5,800.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,,90000000
4 bedroom detached duplex for sale,Lekki,4,4,5,,75000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,135000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,5.0,58000000
5 bedroom semi-detached duplex for sale,Ajah,5,5,6,6.0,33000000
3 bedroom terraced duplex for sale,Ajah,3,3,4,2.0,16500000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,55000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,135000000
5 bedroom detached duplex for sale,Magodo,5,5,6,6.0,240000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,5.0,58000000
5 bedroom semi-detached duplex for sale,Ajah,5,5,6,6.0,33000000
3 bedroom terraced duplex for sale,Ajah,3,3,4,2.0,16500000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,55000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,135000000
5 bedroom detached duplex for sale,Magodo,5,5,6,6.0,240000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,5.0,58000000
5 bedroom semi-detached duplex for sale,Ajah,5,5,6,6.0,33000000
3 bedroom terraced duplex for sale,Ajah,3,3,4,2.0,16500000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,55000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,135000000
5 bedroom detached duplex for sale,Magodo,5,5,6,6.0,240000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,5.0,58000000
5 bedroom semi-detached duplex for sale,Ajah,5,5,6,6.0,33000000
3 bedroom terraced duplex for sale,Ajah,3,3,4,2.0,16500000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,55000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,135000000
5 bedroom detached duplex for sale,Magodo,5,5,6,6.0,240000000
4 bedroom terraced duplex for sale,Ikeja,4,4,4,3.0,180000000
4 bedroom detached duplex for sale,Lekki,4,4,5,5.0,58000000
5 bedroom semi-detached duplex for sale,Ajah,5,5,6,6.0,33000000
3 bedroom terraced duplex for sale,Ajah,3,3,4,2.0,16500000
4 bedroom detached duplex for sale,Lekki,4,4,5,3.0,55000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,135000000
5 bedroom detached duplex for sale,Magodo,5,5,6,6.0,240000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
5 bedroom detached duplex for sale,Ajah,5,5,6,3.0,60000000
2 bedroom block of flats for sale,Ajah,2,2,3,,19900000
5 bedroom detached duplex for sale,Lekki,5,5,6,,180000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,4.0,60000000
1 bedroom block of flats for sale,Ajah,1,1,2,2.0,15000000
5 bedroom detached duplex for sale,Ikoyi,5,5,5,3600.0,1500000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
5 bedroom detached duplex for sale,Ajah,5,5,6,3.0,60000000
2 bedroom block of flats for sale,Ajah,2,2,3,,19900000
5 bedroom detached duplex for sale,Lekki,5,5,6,,180000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,4.0,60000000
1 bedroom block of flats for sale,Ajah,1,1,2,2.0,15000000
5 bedroom detached duplex for sale,Ikoyi,5,5,5,3600.0,1500000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
5 bedroom detached duplex for sale,Ajah,5,5,6,3.0,60000000
2 bedroom block of flats for sale,Ajah,2,2,3,,19900000
5 bedroom detached duplex for sale,Lekki,5,5,6,,180000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,4.0,60000000
1 bedroom block of flats for sale,Ajah,1,1,2,2.0,15000000
5 bedroom detached duplex for sale,Ikoyi,5,5,5,3600.0,1500000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
5 bedroom detached duplex for sale,Ajah,5,5,6,3.0,60000000
2 bedroom block of flats for sale,Ajah,2,2,3,,19900000
5 bedroom detached duplex for sale,Lekki,5,5,6,,180000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,4.0,60000000
1 bedroom block of flats for sale,Ajah,1,1,2,2.0,15000000
5 bedroom detached duplex for sale,Ikoyi,5,5,5,3600.0,1500000000
5 bedroom detached duplex for sale,Ikoyi,5,5,6,4.0,950000000
5 bedroom detached duplex for sale,Ajah,5,5,6,3.0,60000000
2 bedroom block of flats for sale,Ajah,2,2,3,,19900000
5 bedroom detached duplex for sale,Lekki,5,5,6,,180000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,4.0,60000000
1 bedroom block of flats for sale,Ajah,1,1,2,2.0,15000000
5 bedroom detached duplex for sale,Ikoyi,5,5,5,3600.0,1500000000
5 bedroom detached duplex for sale,Lekki,5,5,6,10.0,300000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,60000000
4 bedroom terraced duplex for sale,Surulere,4,4,5,4.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,190000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,3.0,270000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,60000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,10.0,300000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,60000000
4 bedroom terraced duplex for sale,Surulere,4,4,5,4.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,190000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,3.0,270000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,60000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,10.0,300000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,60000000
4 bedroom terraced duplex for sale,Surulere,4,4,5,4.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,190000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,3.0,270000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,60000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,10.0,300000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,60000000
4 bedroom terraced duplex for sale,Surulere,4,4,5,4.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,190000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,3.0,270000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,60000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,130000000
5 bedroom detached duplex for sale,Lekki,5,5,6,10.0,300000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,3.0,60000000
4 bedroom terraced duplex for sale,Surulere,4,4,5,4.0,65000000
4 bedroom semi-detached duplex for sale,Lekki,4,4,5,,190000000
4 bedroom terraced duplex for sale,Ikoyi,4,4,5,3.0,270000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,3.0,60000000
5 bedroom detached duplex for sale,Lekki,5,5,6,4.0,130000000
6 bedroom detached duplex for sale,Victoria Island (VI),6,6,7,4.0,450000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,,62000000
5 bedroom detached duplex for sale,Lekki,5,5,6,3.0,85000000
5 bedroom terraced duplex for sale,Lekki,5,7,6,3.0,70000000
3 bedroom terraced duplex for sale,Lekki,3,4,5,3.0,40000000
4 bedroom detached duplex for sale,Lekki,4,4,5,4.0,75000000
5 bedroom detached duplex for sale,Ikeja,5,5,6,,250000000
6 bedroom detached duplex for sale,Victoria Island (VI),6,6,7,4.0,450000000
4 bedroom terraced duplex for sale,Lekki,4,4,5,,62000000
